lat,lon,depth_m,dataset,source
25.5138,-82.9717,127.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.3245,-83.1407,150.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.149,-83.1795,134.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.4003,-82.7309,141.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.4724,-82.8177,137.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.269,-82.882,139.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.1607,-82.7778,159.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.2013,-83.2834,112.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.3679,-83.2744,111.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.3868,-82.9612,151.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.8549,-82.8648,96.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.1786,-82.7123,148.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.5953,-82.6307,115.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.3956,-82.9545,96.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.5232,-83.2753,110,Florida / SE USA,OBIS / Sherman et al. 2023
25.3341,-83.3006,108.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.7007,-83.2417,97,Florida / SE USA,OBIS / Sherman et al. 2023
25.0742,-82.6514,97.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.5385,-82.8989,135.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.5065,-82.6274,155.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.764,-83.1702,133.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.4439,-83.0131,126.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.6241,-82.8408,107,Florida / SE USA,OBIS / Sherman et al. 2023
25.5999,-82.9108,145,Florida / SE USA,OBIS / Sherman et al. 2023
25.3383,-83.2939,163.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.4791,-83.3715,98.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.4666,-83.6113,160,Florida / SE USA,OBIS / Sherman et al. 2023
25.7799,-82.8375,134.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.5598,-82.8506,113.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.5727,-83.0015,163.3,Florida / SE USA,OBIS / Sherman et al. 2023
26.0859,-82.4913,158.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.6041,-82.9309,105,Florida / SE USA,OBIS / Sherman et al. 2023
25.5906,-83.1241,103.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.6329,-82.7074,144.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.887,-82.749,134.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.7404,-83.1767,153.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.5846,-82.9829,164.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.3473,-82.7781,98.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.5893,-82.762200000000007,152.7,Florida / SE USA,OBIS / Sherman et al. 2023
18.0354,-66.5332,114.5,Caribbean,OBIS / Bejarano et al. 2014
17.5409,-66.8214,89.4,Caribbean,OBIS / Bejarano et al. 2014
17.6147,-66.0847,113.3,Caribbean,OBIS / Bejarano et al. 2014
17.5514,-66.4659,66.1,Caribbean,OBIS / Bejarano et al. 2014
18.3536,-66.6161,94.3,Caribbean,OBIS / Bejarano et al. 2014
18.1546,-66.5766,118.6,Caribbean,OBIS / Bejarano et al. 2014
17.4124,-66.609,129.7,Caribbean,OBIS / Bejarano et al. 2014
18.1168,-66.927,79.2,Caribbean,OBIS / Bejarano et al. 2014
18.016,-66.5428,105.8,Caribbean,OBIS / Bejarano et al. 2014
17.9359,-66.2528,131.8,Caribbean,OBIS / Bejarano et al. 2014
17.8139,-65.9286,93.2,Caribbean,OBIS / Bejarano et al. 2014
17.6827,-66.634,128.4,Caribbean,OBIS / Bejarano et al. 2014
18.2157,-66.5473,97.4,Caribbean,OBIS / Bejarano et al. 2014
17.8558,-66.3357,109.6,Caribbean,OBIS / Bejarano et al. 2014
17.9669,-66.5418,74.6,Caribbean,OBIS / Bejarano et al. 2014
18.1467,-66.6342,129.5,Caribbean,OBIS / Bejarano et al. 2014
18.1338,-66.5834,116.1,Caribbean,OBIS / Bejarano et al. 2014
17.9016,-66.4443,69.4,Caribbean,OBIS / Bejarano et al. 2014
17.8648,-67.0604,87.8,Caribbean,OBIS / Bejarano et al. 2014
18.0649,-66.6607,134,Caribbean,OBIS / Bejarano et al. 2014
17.7054,-66.4676,102.3,Caribbean,OBIS / Bejarano et al. 2014
18.0765,-66.3748,131.3,Caribbean,OBIS / Bejarano et al. 2014
18.0434,-66.7452,113.3,Caribbean,OBIS / Bejarano et al. 2014
18.0626,-66.6496,127.3,Caribbean,OBIS / Bejarano et al. 2014
17.9305,-66.9217,100.9,Caribbean,OBIS / Bejarano et al. 2014
17.5688,-66.3843,112.6,Caribbean,OBIS / Bejarano et al. 2014
17.4983,-66.3418,69.5,Caribbean,OBIS / Bejarano et al. 2014
17.677,-66.5185,79.7,Caribbean,OBIS / Bejarano et al. 2014
18.0915,-66.493,120.1,Caribbean,OBIS / Bejarano et al. 2014
17.9619,-67.128,87.1,Caribbean,OBIS / Bejarano et al. 2014
17.8165,-66.1466,86,Caribbean,OBIS / Bejarano et al. 2014
17.8045,-66.5758,89,Caribbean,OBIS / Bejarano et al. 2014
18.1379,-66.6498,79.7,Caribbean,OBIS / Bejarano et al. 2014
17.5973,-66.4951,128.9,Caribbean,OBIS / Bejarano et al. 2014
18.187,-66.3493,89.7,Caribbean,OBIS / Bejarano et al. 2014
18.1123,-66.1066,66.9,Caribbean,OBIS / Bejarano et al. 2014
17.7825,-66.4029,79,Caribbean,OBIS / Bejarano et al. 2014
17.9756,-66.7812,91.1,Caribbean,OBIS / Bejarano et al. 2014
18.2233,-66.5198,113.8,Caribbean,OBIS / Bejarano et al. 2014
18.3377,-66.4731,115,Caribbean,OBIS / Bejarano et al. 2014
18.3722,-66.4589,114.8,Caribbean,OBIS / Bejarano et al. 2014
18.0928,-66.2539,68.1,Caribbean,OBIS / Bejarano et al. 2014
17.9464,-66.5218,96.7,Caribbean,OBIS / Bejarano et al. 2014
18.1139,-66.6954,85.8,Caribbean,OBIS / Bejarano et al. 2014
17.9355,-66.1518,92.2,Caribbean,OBIS / Bejarano et al. 2014
17.7493,-65.8137,131,Caribbean,OBIS / Bejarano et al. 2014
18.211,-66.5751,109.7,Caribbean,OBIS / Bejarano et al. 2014
18.1737,-66.265,104.7,Caribbean,OBIS / Bejarano et al. 2014
18.3153,-66.2294,73.5,Caribbean,OBIS / Bejarano et al. 2014
18.4166,-66.27,125.8,Caribbean,OBIS / Bejarano et al. 2014
18.368,-66.6016,85.7,Caribbean,OBIS / Bejarano et al. 2014
18.1973,-66.3339,97.9,Caribbean,OBIS / Bejarano et al. 2014
17.9909,-66.1932,73.9,Caribbean,OBIS / Bejarano et al. 2014
17.9772,-65.7528,122.5,Caribbean,OBIS / Bejarano et al. 2014
17.8968,-66.4001,92.2,Caribbean,OBIS / Bejarano et al. 2014
17.8047,-66.4821,114.9,Caribbean,OBIS / Bejarano et al. 2014
17.9025,-66.7372,110.8,Caribbean,OBIS / Bejarano et al. 2014
18.1535,-66.4967,125.1,Caribbean,OBIS / Bejarano et al. 2014
18.0962,-66.3235,109,Caribbean,OBIS / Bejarano et al. 2014
17.6986,-66.3336,100.9,Caribbean,OBIS / Bejarano et al. 2014
18.2995,-66.7265,94.1,Caribbean,OBIS / Bejarano et al. 2014
18.3228,-66.4988,76,Caribbean,OBIS / Bejarano et al. 2014
18.3708,-66.7707,117.5,Caribbean,OBIS / Bejarano et al. 2014
17.6941,-66.3984,71.1,Caribbean,OBIS / Bejarano et al. 2014
17.8967,-66.4773,71.8,Caribbean,OBIS / Bejarano et al. 2014
17.8976,-66.1962,119.4,Caribbean,OBIS / Bejarano et al. 2014
17.8872,-66.4623,130,Caribbean,OBIS / Bejarano et al. 2014
17.8588,-66.2483,88.5,Caribbean,OBIS / Bejarano et al. 2014
17.86,-66.3524,66.8,Caribbean,OBIS / Bejarano et al. 2014
17.7574,-66.7123,79.5,Caribbean,OBIS / Bejarano et al. 2014
17.8593,-66.8728,109.6,Caribbean,OBIS / Bejarano et al. 2014
17.917,-66.5102,117.8,Caribbean,OBIS / Bejarano et al. 2014
18.0484,-65.9512,78.4,Caribbean,OBIS / Bejarano et al. 2014
18.1514,-66.3092,110.7,Caribbean,OBIS / Bejarano et al. 2014
18.2395,-66.3691,134.1,Caribbean,OBIS / Bejarano et al. 2014
17.7998,-66.3401,73.7,Caribbean,OBIS / Bejarano et al. 2014
18.0106,-66.1776,74,Caribbean,OBIS / Bejarano et al. 2014
18.5839,-66.0779,68.3,Caribbean,OBIS / Bejarano et al. 2014
17.8845,-66.2589,122,Caribbean,OBIS / Bejarano et al. 2014
18.1851,-66.177,69.9,Caribbean,OBIS / Bejarano et al. 2014
17.8254,-66.2413,97,Caribbean,OBIS / Bejarano et al. 2014
18.2663,-66.149,130.3,Caribbean,OBIS / Bejarano et al. 2014
18.1364,-66.2107,104.4,Caribbean,OBIS / Bejarano et al. 2014
17.7704,-66.8998,112.3,Caribbean,OBIS / Bejarano et al. 2014
18.2563,-66.6879,107.7,Caribbean,OBIS / Bejarano et al. 2014
18.2814,-66.5598,92.5,Caribbean,OBIS / Bejarano et al. 2014
18.2207,-66.5051,123.1,Caribbean,OBIS / Bejarano et al. 2014
17.308,-66.0092,113.9,Caribbean,OBIS / Bejarano et al. 2014
18.036,-66.4025,66.5,Caribbean,OBIS / Bejarano et al. 2014
18.38,-66.2334,97.4,Caribbean,OBIS / Bejarano et al. 2014
17.9572,-66.5678,118.6,Caribbean,OBIS / Bejarano et al. 2014
17.8355,-66.4532,69.6,Caribbean,OBIS / Bejarano et al. 2014
17.9614,-66.5448,114.8,Caribbean,OBIS / Bejarano et al. 2014
17.4042,-66.5391,121.6,Caribbean,OBIS / Bejarano et al. 2014
17.7154,-66.0526,69,Caribbean,OBIS / Bejarano et al. 2014
17.9782,-66.4229,123,Caribbean,OBIS / Bejarano et al. 2014
18.2088,-66.4087,69.2,Caribbean,OBIS / Bejarano et al. 2014
18.053,-66.5105,71.3,Caribbean,OBIS / Bejarano et al. 2014
18.1603,-66.6497,87.7,Caribbean,OBIS / Bejarano et al. 2014
17.742,-66.5506,129.4,Caribbean,OBIS / Bejarano et al. 2014
18.3714,-66.8036,115.6,Caribbean,OBIS / Bejarano et al. 2014
18.2976,-66.5049,96,Caribbean,OBIS / Bejarano et al. 2014
18.1543,-66.6885,88,Caribbean,OBIS / Bejarano et al. 2014
17.9568,-66.2027,80.7,Caribbean,OBIS / Bejarano et al. 2014
18.2154,-66.1225,79.7,Caribbean,OBIS / Bejarano et al. 2014
17.845,-66.7926,135,Caribbean,OBIS / Bejarano et al. 2014
17.7804,-66.8235,69.3,Caribbean,OBIS / Bejarano et al. 2014
17.4429,-66.6213,95.2,Caribbean,OBIS / Bejarano et al. 2014
18.0483,-66.5149,70.8,Caribbean,OBIS / Bejarano et al. 2014
17.4218,-66.468,68.2,Caribbean,OBIS / Bejarano et al. 2014
17.9939,-66.3005,87.3,Caribbean,OBIS / Bejarano et al. 2014
18.1103,-66.754,102.7,Caribbean,OBIS / Bejarano et al. 2014
18.1974,-66.4384,90.3,Caribbean,OBIS / Bejarano et al. 2014
18.2555,-66.6597,116,Caribbean,OBIS / Bejarano et al. 2014
18.1538,-66.6506,115.5,Caribbean,OBIS / Bejarano et al. 2014
17.7851,-66.3627,125.8,Caribbean,OBIS / Bejarano et al. 2014
18.2227,-66.469,68.7,Caribbean,OBIS / Bejarano et al. 2014
18.0158,-66.3226,110.4,Caribbean,OBIS / Bejarano et al. 2014
17.5338,-66.7059,75.7,Caribbean,OBIS / Bejarano et al. 2014
17.9717,-66.4783,96.9,Caribbean,OBIS / Bejarano et al. 2014
17.5542,-66.5446,117.1,Caribbean,OBIS / Bejarano et al. 2014
17.7366,-66.2441,84.7,Caribbean,OBIS / Bejarano et al. 2014
17.8452,-66.507,120.8,Caribbean,OBIS / Bejarano et al. 2014
17.8533,-66.6992,115.9,Caribbean,OBIS / Bejarano et al. 2014
18.2317,-66.3203,87.2,Caribbean,OBIS / Bejarano et al. 2014
17.9836,-66.3687,82.1,Caribbean,OBIS / Bejarano et al. 2014
17.7657,-66.2961,109.5,Caribbean,OBIS / Bejarano et al. 2014
17.8415,-66.4574,122.2,Caribbean,OBIS / Bejarano et al. 2014
17.8562,-66.7094,104.1,Caribbean,OBIS / Bejarano et al. 2014
18.0471,-66.8713,89.7,Caribbean,OBIS / Bejarano et al. 2014
18.1349,-66.2249,73.4,Caribbean,OBIS / Bejarano et al. 2014
17.8948,-66.2662,66.3,Caribbean,OBIS / Bejarano et al. 2014
17.9151,-66.4903,83.3,Caribbean,OBIS / Bejarano et al. 2014
18.1295,-67.0987,120.8,Caribbean,OBIS / Bejarano et al. 2014
17.7827,-66.5241,128.6,Caribbean,OBIS / Bejarano et al. 2014
17.9598,-66.2952,92.4,Caribbean,OBIS / Bejarano et al. 2014
17.9643,-66.6229,77.9,Caribbean,OBIS / Bejarano et al. 2014
17.8087,-66.4221,100.7,Caribbean,OBIS / Bejarano et al. 2014
17.835,-66.7594,76.8,Caribbean,OBIS / Bejarano et al. 2014
17.9231,-66.3716,131.3,Caribbean,OBIS / Bejarano et al. 2014
17.7795,-66.8329,67.7,Caribbean,OBIS / Bejarano et al. 2014
17.9762,-66.6379,95.2,Caribbean,OBIS / Bejarano et al. 2014
17.681,-66.1911,129.6,Caribbean,OBIS / Bejarano et al. 2014
18.0939,-66.5555,106.5,Caribbean,OBIS / Bejarano et al. 2014
17.8827,-66.1448,93.8,Caribbean,OBIS / Bejarano et al. 2014
18.1997,-66.4087,104.2,Caribbean,OBIS / Bejarano et al. 2014
18.1066,-66.192,88,Caribbean,OBIS / Bejarano et al. 2014
17.872,-66.5166,130.6,Caribbean,OBIS / Bejarano et al. 2014
17.9131,-66.3297,98.5,Caribbean,OBIS / Bejarano et al. 2014
18.1523,-66.3667,91.5,Caribbean,OBIS / Bejarano et al. 2014
18.1839,-66.5954,94,Caribbean,OBIS / Bejarano et al. 2014
18.1192,-66.101,79.8,Caribbean,OBIS / Bejarano et al. 2014
18.0821,-66.2774,87.3,Caribbean,OBIS / Bejarano et al. 2014
17.5547,-66.7061,81.1,Caribbean,OBIS / Bejarano et al. 2014
18.0298,-66.2027,88.8,Caribbean,OBIS / Bejarano et al. 2014
17.6454,-66.6199,66.3,Caribbean,OBIS / Bejarano et al. 2014
23.019,-88.6545,101.4,Gulf of Mexico,OBIS
22.8348,-88.0555,57.2,Gulf of Mexico,OBIS
22.9736,-88.2317,78.1,Gulf of Mexico,OBIS
22.705,-88.102,118.2,Gulf of Mexico,OBIS
22.9589,-88.1506,98.6,Gulf of Mexico,OBIS
23.3799,-88.611,88.5,Gulf of Mexico,OBIS
23.4563,-88.1257,105.8,Gulf of Mexico,OBIS
22.3778,-87.7593,92.1,Gulf of Mexico,OBIS
22.5864,-88.4212,75.7,Gulf of Mexico,OBIS
22.6448,-87.6373,96.4,Gulf of Mexico,OBIS
22.6809,-87.6176,65.8,Gulf of Mexico,OBIS
23.5198,-88.2368,117,Gulf of Mexico,OBIS
23.2539,-87.4263,55.9,Gulf of Mexico,OBIS
22.9726,-88.2749,82.4,Gulf of Mexico,OBIS
23.2454,-87.9641,69.1,Gulf of Mexico,OBIS
23.5653,-88.0986,85.3,Gulf of Mexico,OBIS
23.159300000000002,-87.6851,55,Gulf of Mexico,OBIS
23.4439,-88.3134,112.7,Gulf of Mexico,OBIS
22.7131,-88.1155,113.3,Gulf of Mexico,OBIS
22.7302,-88.3721,115.9,Gulf of Mexico,OBIS
23.267,-87.7904,74.6,Gulf of Mexico,OBIS
23.2229,-87.8569,113.5,Gulf of Mexico,OBIS
23.2175,-88.0323,116.6,Gulf of Mexico,OBIS
23.1214,-88.201,63.6,Gulf of Mexico,OBIS
22.8822,-88.2433,124.8,Gulf of Mexico,OBIS
23.2374,-87.9771,95.5,Gulf of Mexico,OBIS
23.4619,-88.3496,74.7,Gulf of Mexico,OBIS
23.3101,-87.4857,77.9,Gulf of Mexico,OBIS
22.6548,-88.2755,69.9,Gulf of Mexico,OBIS
23.1187,-88.0185,77.8,Gulf of Mexico,OBIS
23.0031,-88.15,98.8,Gulf of Mexico,OBIS
23.0218,-88.0648,97.9,Gulf of Mexico,OBIS
22.9544,-88.02,95.4,Gulf of Mexico,OBIS
22.6836,-87.8647,120.7,Gulf of Mexico,OBIS
23.0828,-88.2068,90.7,Gulf of Mexico,OBIS
23.3379,-88.2428,58,Gulf of Mexico,OBIS
23.4091,-87.803,113.3,Gulf of Mexico,OBIS
23.12,-87.4971,69.1,Gulf of Mexico,OBIS
22.8159,-87.8202,111.1,Gulf of Mexico,OBIS
22.8542,-87.8889,89.3,Gulf of Mexico,OBIS
22.8471,-87.9528,88.9,Gulf of Mexico,OBIS
23.1508,-87.9807,79.6,Gulf of Mexico,OBIS
22.9411,-88.4822,78.9,Gulf of Mexico,OBIS
23.7261,-87.8569,111.2,Gulf of Mexico,OBIS
-3.8671,-32.526,186.3,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.763,-32.3254,174.5,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.8517,-32.0243,211.3,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.9606,-32.4346,167.2,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.5881,-32.2547,145.9,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.9319,-32.5775,209.5,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.7994,-32.0482,185.3,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.8705,-32.0429,202.7,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-4.5071,-32.2069,161.9,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.6373,-32.2006,155.8,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.7606,-32.3259,167.9,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-4.0134,-32.3057,147.6,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.4592,-32.2749,159.8,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-4.1157,-32.4425,186.5,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-4.2445,-32.5378,152.2,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.9717,-32.4759,214.4,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-4.0961,-32.2676,159.2,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.6026,-32.4964,166.8,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.7785,-32.8816,211.6,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.8925,-32.2152,150.8,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.7977,-32.3411,153.5,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-4.0378,-32.569,154.9,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.7546,-32.4586,167.8,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.7524,-32.2988,151.5,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.8179,-31.9887,150.3,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.8007,-32.1322,170.5,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-4.0771,-32.5516,204,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.5662,-31.7836,203.4,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-4.1715,-32.0757,205.3,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.2429,-32.2778,188.5,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.394,-32.3051,193.4,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.6701,-32.5237,204.3,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-4.138,-32.2645,204.4,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.6935,-32.2338,206.6,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-4.2158,-32.4305,148.8,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.8675,-32.2845,186.6,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.6023,-32.6159,205.4,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.5898,-32.107,189.8,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.7918,-32.4225,209.5,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.8595,-32.857,156.6,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.7341,-32.5138,189.4,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-4.1979,-32.3319,197.3,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.8941,-32.2481,204.2,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.3469,-32.6889,182.3,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-4.2345,-32.3858,160,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.3927,-32.4252,160.4,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.668,-32.5191,199.9,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.8901,-32.6375,170.6,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
-3.2406,-32.7398,147.9,Brazil / S Atlantic,OBIS / Pinheiro et al. 2016
13.99,-21.9431,67.9,W Africa coast,OBIS
14.4735,-22.2772,60.5,W Africa coast,OBIS
14.0062,-22.198,94.5,W Africa coast,OBIS
14.1384,-21.806,61.9,W Africa coast,OBIS
38.3564,-28.1288,118,Azores / Macaronesia,OBIS
38.2679,-27.9225,88.2,Azores / Macaronesia,OBIS
37.9999,-27.7433,67.6,Azores / Macaronesia,OBIS
38.3445,-27.9481,91.5,Azores / Macaronesia,OBIS
38.6818,-27.9805,107,Azores / Macaronesia,OBIS
38.2245,-28.1504,90.8,Azores / Macaronesia,OBIS
38.2101,-28.1911,68.3,Azores / Macaronesia,OBIS
38.3903,-28.2163,59.2,Azores / Macaronesia,OBIS
38.5398,-27.9113,105.3,Azores / Macaronesia,OBIS
38.3763,-28.4655,57.6,Azores / Macaronesia,OBIS
38.8031,-27.8951,62.4,Azores / Macaronesia,OBIS
38.5732,-28.2942,59.6,Azores / Macaronesia,OBIS
38.491,-27.9572,60.4,Azores / Macaronesia,OBIS
38.2243,-27.6835,59.1,Azores / Macaronesia,OBIS
38.2661,-27.8712,95,Azores / Macaronesia,OBIS
38.6152,-28.068,84.9,Azores / Macaronesia,OBIS
38.4169,-27.9213,112.4,Azores / Macaronesia,OBIS
38.7765,-28.4142,66.5,Azores / Macaronesia,OBIS
38.0916,-28.1382,67.4,Azores / Macaronesia,OBIS
38.5838,-28.0672,76.2,Azores / Macaronesia,OBIS
38.3688,-28.6702,113,Azores / Macaronesia,OBIS
38.8658,-27.5587,73.8,Azores / Macaronesia,OBIS
38.6068,-27.9179,117.5,Azores / Macaronesia,OBIS
38.2437,-27.738,62.9,Azores / Macaronesia,OBIS
38.173,-28.0052,107.1,Azores / Macaronesia,OBIS
38.5574,-27.879,88.2,Azores / Macaronesia,OBIS
38.4232,-27.523,115.8,Azores / Macaronesia,OBIS
38.479,-27.9932,86.9,Azores / Macaronesia,OBIS
38.4586,-27.9221,93.1,Azores / Macaronesia,OBIS
38.6638,-27.8638,74.4,Azores / Macaronesia,OBIS
38.2313,-27.9048,122.2,Azores / Macaronesia,OBIS
28.8677,-15.3397,102.3,Azores / Macaronesia,OBIS
28.0735,-15.559,112.9,Azores / Macaronesia,OBIS
27.8659,-15.5779,100.2,Azores / Macaronesia,OBIS
27.9638,-15.7892,95.8,Azores / Macaronesia,OBIS
28.1355,-15.5836,69.6,Azores / Macaronesia,OBIS
28.1585,-15.6042,74.5,Azores / Macaronesia,OBIS
27.5563,-15.6441,67.1,Azores / Macaronesia,OBIS
27.4835,-15.3732,95,Azores / Macaronesia,OBIS
27.9775,-15.4265,114.1,Azores / Macaronesia,OBIS
28.2092,-15.7709,117.3,Azores / Macaronesia,OBIS
28.0416,-15.6061,123.5,Azores / Macaronesia,OBIS
28.2564,-15.436,107.2,Azores / Macaronesia,OBIS
28.1008,-15.4129,68,Azores / Macaronesia,OBIS
28.1029,-15.4715,72.3,Azores / Macaronesia,OBIS
28.42,-15.6516,112.6,Azores / Macaronesia,OBIS
27.7345,-15.081,69.4,Azores / Macaronesia,OBIS
27.8022,-15.3854,111.1,Azores / Macaronesia,OBIS
28.0971,-15.6522,104.3,Azores / Macaronesia,OBIS
28.0635,-15.189,105.2,Azores / Macaronesia,OBIS
34.9532,19.8957,46.4,Mediterranean,OBIS
35.6345,20.4223,99.6,Mediterranean,OBIS
35.1775,20.0075,99.1,Mediterranean,OBIS
35.193600000000004,19.7362,73,Mediterranean,OBIS
35.9318,20.1105,68.7,Mediterranean,OBIS
35.7901,20.3086,47.9,Mediterranean,OBIS
35.313,19.7983,75.4,Mediterranean,OBIS
35.9167,19.7406,65.1,Mediterranean,OBIS
35.3676,20.0703,36,Mediterranean,OBIS
35.7572,19.5405,73.8,Mediterranean,OBIS
35.8442,19.918,98.3,Mediterranean,OBIS
35.8328,19.8562,40.2,Mediterranean,OBIS
35.8137,20.1649,60,Mediterranean,OBIS
35.4282,19.5391,87.1,Mediterranean,OBIS
35.3633,19.6193,90.7,Mediterranean,OBIS
35.8135,19.9336,42.3,Mediterranean,OBIS
35.4821,19.7772,36.4,Mediterranean,OBIS
35.3294,20.0937,53.9,Mediterranean,OBIS
35.2438,19.9324,84.4,Mediterranean,OBIS
35.8254,19.8572,78.8,Mediterranean,OBIS
35.6895,20.3627,79.9,Mediterranean,OBIS
35.8699,19.4824,85.2,Mediterranean,OBIS
35.3451,20.5988,38.9,Mediterranean,OBIS
35.5649,20.0576,96,Mediterranean,OBIS
35.2284,19.8183,74.8,Mediterranean,OBIS
35.5216,19.7239,50.3,Mediterranean,OBIS
35.2884,19.7334,42.1,Mediterranean,OBIS
35.5972,20.1789,83.9,Mediterranean,OBIS
35.4906,20.254,48.5,Mediterranean,OBIS
35.8614,19.8252,95.4,Mediterranean,OBIS
35.5793,20.2796,86.4,Mediterranean,OBIS
35.399,20.0565,82.2,Mediterranean,OBIS
35.0649,19.8435,67.1,Mediterranean,OBIS
35.3868,20.3327,70.6,Mediterranean,OBIS
35.3535,20.1888,62.9,Mediterranean,OBIS
35.787,19.6899,75.1,Mediterranean,OBIS
35.6143,20.2104,51.5,Mediterranean,OBIS
35.353,20.3343,41.6,Mediterranean,OBIS
35.557,19.9468,36.5,Mediterranean,OBIS
35.5335,19.8521,72.4,Mediterranean,OBIS
35.5823,20.1997,80.6,Mediterranean,OBIS
35.4256,20.3873,51.3,Mediterranean,OBIS
35.7962,19.8875,35.6,Mediterranean,OBIS
35.8274,20.1093,77.9,Mediterranean,OBIS
35.2074,20.4524,94.9,Mediterranean,OBIS
35.749,19.9393,63.4,Mediterranean,OBIS
35.3133,19.9095,74.7,Mediterranean,OBIS
35.5555,19.8319,39.7,Mediterranean,OBIS
35.7502,19.7293,72.7,Mediterranean,OBIS
35.6235,19.6609,68.3,Mediterranean,OBIS
35.4979,20.1483,57.2,Mediterranean,OBIS
35.524,19.927,63.1,Mediterranean,OBIS
36.0627,19.6465,36.2,Mediterranean,OBIS
35.8592,20.1282,38.2,Mediterranean,OBIS
